Date,Close,High,Low,Open,Volume
2022-09-15,12.91421318,13.2178654,12.77537221,13.00011527,523625000
2022-09-16,13.1829052,13.19688912,12.60256937,12.7274264,670751000
2022-09-19,13.36669445,13.44760214,12.99512018,12.99711775,569685000
2022-09-20,13.16093063,13.46757969,13.04206725,13.19988654,524818000
2022-09-21,13.2458353,14.01495524,13.09500795,13.19789081,807679000
2022-09-22,12.54663467,13.13396251,12.41378736,13.05505239,759162000
2022-09-23,12.5016861,12.59657772,12.24298247,12.40579617,663309000
2022-09-26,12.21401596,12.64452379,12.20003203,12.47671569,547343000
2022-09-27,12.39880466,12.72143524,12.24398219,12.49269703,553854000
2022-09-28,12.72143459,12.80833499,12.3398715,12.39580721,542414000
2022-09-29,12.20602322,12.48570269,11.93233645,12.43376212,532763000
2022-09-30,12.1251173,12.61855278,12.06119037,12.07317673,565638000
2022-10-03,12.49769115,12.66350168,12.09115607,12.33287989,547478000
2022-10-04,13.15194321,13.20488305,12.86427243,12.86427243,584182000
2022-10-05,13.19389248,13.30576485,12.60656563,12.89623392,507131000
2022-10-06,13.11498356,13.640382,13.08801401,13.20488078,644157000
2022-10-07,12.06219101,12.65551162,12.00825286,12.49070034,672478000
2022-10-10,11.65665436,12.11013469,11.3949539,12.02323429,698699000
2022-10-11,11.572752,11.83245397,11.27009803,11.54778001,667482000
2022-10-12,11.48684788,11.72157877,11.33202541,11.565758,492590000
2022-10-13,11.94632244,12.06418753,10.80063385,10.95845315,850103000
2022-10-14,11.21416092,12.09714979,11.19118746,12.04321165,713432000
2022-10-17,11.87440491,11.93433671,11.50382983,11.50482814,580774000
2022-10-18,11.95331383,12.47771302,11.60471299,12.32988252,659362000
2022-10-19,12.03721714,12.33587592,11.82046531,11.86541392,523131000
2022-10-20,12.18005562,12.75439788,12.09115669,12.09914792,652398000
2022-10-21,12.45174217,12.48370611,11.87340486,12.08416303,609494000
2022-10-24,12.58459282,12.69546595,12.05020475,12.49369728,517457000
2022-10-25,13.2458353,13.28479122,12.64951787,12.67948425,505482000
2022-10-26,12.88125134,13.37268828,12.69346662,12.85428274,532953000
2022-10-27,13.16093063,13.82217418,13.10699249,13.61441188,583113000
2022-10-28,13.81817722,13.83415967,13.04606157,13.08901261,521040000
2022-10-31,13.48156261,13.82217315,13.28179155,13.76224136,486341000
2022-11-01,13.52750969,13.90907273,13.50353697,13.7952028,432817000
2022-11-02,13.20388126,14.19374803,13.19589099,13.83416011,672628000
2022-11-03,13.40565014,13.76523902,12.94118275,13.02808315,500065000
2022-11-04,14.13981056,14.21272703,13.68133491,13.97000491,612576000
2022-11-07,14.28464413,14.39551724,13.93804181,14.21172766,410061000
2022-11-08,14.58529949,14.87396851,14.19974034,14.7840713,595292000
2022-11-09,13.76024437,14.19474728,13.74326361,14.14580258,454414000
2022-11-10,15.73198605,15.7549595,14.5303619,14.78307279,700819000
2022-11-11,16.30832863,16.370258,15.46429563,15.78892378,655487000
2022-11-14,16.27636719,16.52108787,15.90379356,16.19945557,527852000
2022-11-15,16.64693832,16.97855742,16.36326276,16.70287403,545876000
2022-11-16,15.89180565,16.34328842,15.85484826,16.14351828,649547000
2022-11-17,15.65907192,16.24739905,15.51723411,15.69702857,710894000
2022-11-18,15.3913784,15.98370065,15.1027084,15.94774062,492072000
2022-11-21,15.29948139,15.45929824,15.062752,15.12967576,404739000
2022-11-22,16.01965332,16.0396309,15.10470082,15.31046549,472866000
2022-11-23,16.50010681,16.50809899,16.02964671,16.07958877,427241000
2022-11-25,16.25139427,16.46814517,16.15350677,16.29933971,167934000
2022-11-28,15.80889988,16.33829446,15.70701724,16.00767171,303741000
2022-11-29,15.62111378,15.9137789,15.50225039,15.80889849,298384000
2022-11-30,16.90796852,16.91496227,15.58314612,15.68305673,565298000
2022-12-01,17.11978149,17.24966519,16.62022558,16.9839026,470977000
2022-12-02,16.86101532,16.91796582,16.43039825,16.64420894,371389000
2022-12-05,16.59524918,16.97990748,16.45737125,16.66418814,352255000
2022-12-06,15.97280216,16.55828122,15.80495114,16.51532014,352694000
2022-12-07,16.10568237,16.17162373,15.65308373,15.75799096,372388000
2022-12-08,17.15375328,17.16374463,15.94482686,16.25854909,515456000
2022-12-09,16.98590088,17.56738474,16.9599249,17.14476007,465338000
2022-12-12,17.51942635,17.52242394,16.78208283,17.02186945,457328000
2022-12-13,18.05595016,18.7733129,17.69527072,18.51454215,656589000
2022-12-14,17.65830421,18.23579194,17.40453007,17.97102598,496888000
2022-12-15,16.93694305,17.30461623,16.68516798,17.13077099,478542000
2022-12-16,16.55628395,17.02586781,16.39542762,16.84902494,478232000
2022-12-19,16.23956299,16.59424722,16.13066055,16.55728134,354039000
2022-12-20,16.07071495,16.29551552,15.83792302,16.04973369,403260000
2022-12-21,16.48634148,16.61223091,16.08769574,16.09968612,325025000
2022-12-22,15.32537651,16.12366762,14.86878261,16.07970608,565045000
2022-12-23,15.19249725,15.32537857,14.86978413,15.1825059,349326000
2022-12-27,14.10845757,15.08658808,14.04351477,15.06061115,464902000
2022-12-28,14.02353573,14.24933486,13.87167028,13.91463232,351066000
2022-12-29,14.59003162,14.6699605,14.21436608,14.38921086,354923000
2022-12-30,14.60102272,14.61600879,14.22036054,14.32127068,310490000
2023-01-03,14.30228615,14.98268205,14.08348078,14.83781037,401277000
2023-01-04,14.73589993,14.83980765,14.2283517,14.55406237,431324000
2023-01-05,14.25233173,14.55106598,14.13543506,14.47813086,389168000
2023-01-06,14.84580326,14.99666917,14.02153617,14.46114497,405044000
2023-01-09,15.61412048,16.04173986,15.12755254,15.27042614,504231000
2023-01-10,15.8948698,15.94782223,15.45825768,15.49322644,384101000
2023-01-11,15.9867878,16.01376424,15.54917709,15.82593149,353285000
2023-01-12,16.49633408,16.62222161,15.47823913,16.08569984,551409000
2023-01-13,16.88399696,16.90697726,16.15064937,16.26354801,447287000
2023-01-17,17.6862793,17.71225718,16.88399291,16.88399291,511102000
2023-01-18,17.36157227,17.85713027,17.26665539,17.65131379,439624000
2023-01-19,16.75011253,17.18173004,16.71614423,17.0208718,452932000
2023-01-20,17.82316017,17.84014527,16.81006064,16.99589439,564967000
2023-01-23,19.17595291,19.22790677,17.80217423,18.04795411,655163000
2023-01-24,19.24789429,19.47769152,18.8032897,18.81028346,496204000
2023-01-25,19.30583763,19.35279677,18.56349752,18.89620194,449537000
2023-01-26,19.78441238,20.14808941,19.26087762,19.68350226,489535000
2023-01-27,20.34691238,20.60967929,19.38776593,19.44471451,542142000
2023-01-30,19.14498138,20.12211148,19.13299101,19.93228161,488611000
2023-01-31,19.51964951,19.66951591,18.93317094,19.15297487,498017000
2023-02-01,20.92440224,21.17317975,19.5935844,19.67351327,660477000
2023-02-02,21.68971825,21.92950486,20.68161554,20.98134833,564276000
2023-02-03,21.08126068,21.72568829,20.77053607,20.98134911,429366000
2023-02-06,21.07027245,21.55084428,20.76754012,20.78752282,452197000
2023-02-07,22.15331078,22.23923485,21.13121848,21.36301282,664150000
2023-02-08,22.18527794,22.85768053,21.98845241,22.3671155,559651000
2023-02-09,22.31716347,22.99955749,22.10035712,22.58592559,523876000
2023-02-10,21.24611282,22.05839048,20.79251748,21.6707365,550737000
2023-02-13,21.76864624,22.02841552,20.94337975,21.51886831,474919000
2023-02-14,22.95059776,23.0285276,21.34702188,21.55883347,675474000
2023-02-15,22.74378014,22.83469891,22.08636556,22.52897095,420575000
2023-02-16,21.98246002,22.52997175,21.90752587,22.11334229,412026000
2023-02-17,21.3690052,21.72069187,20.95637189,21.61178942,465888000
2023-02-21,20.6366539,21.47490745,20.59968611,20.98134677,410015000
2023-02-22,20.735569,21.08525856,20.40286454,20.68861176,513184000
2023-02-23,23.64298248,23.86678447,23.00455007,23.4191824,1117995000
2023-02-24,23.26531601,23.45315065,22.92661832,23.20437127,589716000
2023-02-27,23.48012733,23.85879044,23.4331701,23.64897786,452994000
2023-02-28,23.19537926,23.8038395,23.18538791,23.35124084,455963000
2023-03-01,22.67784119,23.23534617,22.4880094,23.17140193,460026000
2023-03-02,23.29329109,23.35923245,22.41207454,22.46802646,389415000
2023-03-03,23.86878014,23.87877148,23.10945494,23.29928672,412393000
2023-03-06,23.53308296,24.22646497,23.46614112,23.86978357,437429000
2023-03-07,23.27126884,24.1076674,23.22430173,23.58304496,515154000
2023-03-08,24.16362953,24.18261689,23.40717335,23.47012782,513573000
2023-03-09,23.41916466,24.43643299,23.36620133,24.15763218,501257000
2023-03-10,22.94849968,23.61002468,22.70967108,23.39218091,474866000
2023-03-13,22.94949722,23.28125939,22.28097922,22.7356522,421890000
2023-03-14,24.04571152,24.20159958,23.44314411,23.47911945,474910000
2023-03-15,24.21059418,24.26855117,23.34321776,23.74392873,524486000
2023-03-16,25.52264977,25.56961498,23.87683183,24.0097376,583253000
2023-03-17,25.70652008,26.38003568,25.64955992,25.96333543,848547000
2023-03-20,25.88139153,26.00530299,25.11194428,25.59659644,432747000
2023-03-21,26.1801796,26.37304175,25.36276831,26.16119414,547408000
2023-03-22,26.44898415,27.56917904,26.21814921,26.40601387,797295000
2023-03-23,27.17146492,27.47924421,26.67082541,27.09551931,564889000
2023-03-24,26.7597599,27.14748163,26.33606474,27.01157966,454920000
2023-03-27,26.51194191,26.98060487,26.34606079,26.81772185,361026000
2023-03-28,26.39102364,26.49395027,25.83142654,26.42799771,356104000
2023-03-29,26.96461487,27.0585472,26.57789374,26.8057306,393694000
2023-03-30,27.36332321,27.47924099,27.08252499,27.20943454,364516000
2023-03-31,27.75704193,27.81400018,27.0855239,27.1204986,433933000
2023-04-03,27.94490814,27.97988284,27.31636035,27.48923639,398716000
2023-04-04,27.43327522,27.97988311,27.28738021,27.94590714,368592000
2023-04-05,26.86168671,26.97860132,26.37603583,26.80972402,515015000
2023-04-06,27.01757431,27.06054268,26.40801199,26.56489877,397654000
2023-04-10,27.55918694,27.60115658,26.64984086,26.80372955,395279000
2023-04-11,27.14948082,27.77003495,27.10651054,27.70408238,314378000
2023-04-12,26.47596359,27.44826404,26.42899648,27.35033489,446259000
2023-04-13,26.44399261,26.86768787,26.31008999,26.71479788,353615000
2023-04-14,26.73877525,26.86368545,26.20116167,26.48495803,395660000
2023-04-17,26.98260307,26.98659991,26.41401159,26.54591673,321471000
2023-04-18,27.64712334,28.08980587,27.33734658,27.51322073,604812000
2023-04-19,27.91093445,27.97988512,27.2124372,27.34134423,358660000
2023-04-20,27.08452606,28.00986133,26.98060069,27.65111811,427713000
2023-04-21,27.09951591,27.16347102,26.70280178,26.93263608,345103000
2023-04-24,27.02257347,27.34634012,26.6518397,26.99359497,339282000
2023-04-25,26.2221489,27.22742675,26.20616155,27.05854753,378527000
2023-04-26,26.93663597,27.31036786,26.68581682,26.98260436,406337000
2023-04-27,27.20643997,27.47524772,26.60587191,27.34334258,377161000
2023-04-28,27.72906494,27.73805735,27.05155063,27.20544123,292216000
2023-05-01,28.88922882,29.0371232,27.76004153,27.81999789,570329000
2023-05-02,28.18973351,28.81528515,28.06282584,28.65939709,402730000
2023-05-03,27.78202629,28.34662091,27.45226345,27.8199991,383387000
2023-05-04,27.54219818,27.83898378,27.22042902,27.63113303,321850000
2023-05-05,28.65939522,28.73434019,27.71107762,27.80600868,361494000
2023-05-08,29.13005638,29.19900705,28.32963315,28.50150856,344979000
2023-05-09,28.55047226,28.95218387,28.42956081,28.87823763,314869000
2023-05-10,28.86424637,29.09208319,28.44055123,28.98415908,369350000
2023-05-11,28.55747032,28.92920474,28.22570999,28.87524268,322149000
2023-05-12,28.31963921,28.75932362,28.02584981,28.5085026,274222000
2023-05-15,28.93220139,28.94819064,28.13177808,28.48752135,293926000
2023-05-16,29.19200897,29.84853839,28.81128412,28.82027652,449405000
2023-05-17,30.15631866,30.17730349,29.40885686,29.56274555,432535000
2023-05-18,31.65523911,31.80513095,30.29821502,30.3881505,748725000
2023-05-19,31.24153709,31.55731004,30.89378756,31.51334102,473908000
2023-05-22,31.15360451,31.49735725,30.65796053,30.87880054,372000000
2023-05-23,30.66595268,31.26552201,30.60899443,30.97772881,356253000
2023-05-24,30.51605797,30.58500863,29.78458357,30.18829262,721419000
2023-05-25,37.95271301,39.45163535,36.6086781,38.49532217,1543911000
2023-05-26,38.91802216,39.14186027,37.52302507,37.86278098,714397000
2023-05-30,40.08218765,41.90787495,39.92030527,40.56584115,923401000
2023-05-31,37.8068161,40.26604642,37.79482369,39.45962704,1002580000
2023-06-01,39.74142838,40.02122599,38.31245543,38.46134664,635873000
2023-06-02,39.2987442,40.47090177,39.02993647,40.06819143,482731000
2023-06-05,39.14286423,39.5365784,38.67919683,38.88105139,396094000
2023-06-06,38.62623215,39.13186918,38.12059511,38.80210822,388729000
2023-06-07,37.45195007,39.47470732,37.33302378,38.89106686,511998000
2023-06-08,38.48631668,38.84009908,37.48193745,37.70080073,417772000
2023-06-09,38.74615479,39.6865741,38.54328053,39.01298886,427717000
2023-06-12,39.45771408,39.50568489,38.59424709,39.17588985,388701000
2023-06-13,40.99676895,41.07572274,39.71555976,40.16128459,613208000
2023-06-14,42.97055435,42.97355086,40.52705475,40.79889062,740465000
2023-06-15,42.62677002,43.26238049,42.12108067,42.57580269,568622000
2023-06-16,42.66574097,43.69410735,42.63475799,43.42327413,655709000
2023-06-20,43.78105927,43.96295037,42.64775774,42.97155981,451153000
2023-06-21,43.01852417,43.58817711,42.05412133,43.474245,551603000
2023-06-22,42.99854279,43.39929335,42.20802885,42.22701436,417737000
2023-06-23,42.18304443,42.78267396,41.98916348,42.4378887,358140000
2023-06-26,40.60700989,42.7376986,40.07533559,42.43488356,594322000
2023-06-27,41.85024261,41.91420243,40.42312335,40.77390538,462175000
2023-06-28,41.09171677,41.81926974,40.49308608,40.63499705,582639000
2023-06-29,40.79688644,41.57440773,40.57502289,41.53243375,380514000
2023-06-30,42.2759819,42.52383048,41.47547584,41.65436661,501148000
2023-07-03,42.3869133,42.87161562,42.17604453,42.49084943,198209000
2023-07-05,42.29097366,43.15044151,42.0591141,42.10908259,323618000
2023-07-06,42.07710648,42.15305995,41.32057208,41.81826689,303582000
2023-07-07,42.47686005,43.18742515,42.15406064,42.2959716,355881000
2023-07-10,42.15405655,42.78466896,41.62338111,42.63076435,353908000
2023-07-11,42.37891388,42.73169738,42.04112436,42.45486734,298244000
2023-07-12,43.875,43.90798065,42.75069189,43.00653497,481277000
2023-07-13,45.94872284,46.12661095,44.46463558,44.49062057,478204000
2023-07-14,45.44103241,48.05842086,45.0322836,46.55434557,772075000
2023-07-17,46.43242645,46.46740478,45.2341663,46.26053516,510488000
2023-07-18,47.46479416,47.86654739,45.70587811,46.67228253,569164000
2023-07-19,47.04804611,47.78859151,46.71325306,47.43480913,427502000
2023-07-20,45.49200058,47.05803804,45.03428212,46.47839298,537865000
2023-07-21,44.28174591,45.8377913,44.07287482,45.75983634,963769000
2023-07-24,44.58456802,45.08126407,44.01292114,44.70349433,382516000
2023-07-25,45.65091324,46.15460114,44.89537758,44.91336807,348081000
2023-07-26,45.42404938,46.02468154,44.60255626,45.99269972,364237000
2023-07-27,45.87177277,47.36585227,45.72186349,46.49039156,455976000
2023-07-28,46.72124481,46.99807486,46.3524723,46.63929452,331194000
2023-07-31,46.70025635,47.10101066,46.47739395,46.72524249,251055000
2023-08-01,46.47839355,46.87115338,45.99868926,46.43142158,237858000
2023-08-02,44.24177551,45.81180849,43.36031797,45.80281516,530142000
2023-08-03,44.48762131,45.09025108,43.7730609,43.7730609,324176000
2023-08-04,44.65251923,45.61392552,44.365697,44.95733194,362666000
2023-08-07,45.3890686,45.51199406,44.53559372,45.08325704,322154000
2023-08-08,44.63653564,45.21417932,44.02890782,44.8254186,353843000
2023-08-09,42.52783203,44.28475036,42.10808833,44.24677172,586449000
2023-08-10,42.36193085,43.54720225,41.80926955,42.13407043,492705000
2023-08-11,40.82987213,41.99215885,40.61400538,41.72532097,533085000
2023-08-14,43.72608948,43.77306146,40.28620884,40.46110045,690286000
2023-08-15,43.91297531,45.24016151,43.68311722,44.53259675,676512000
2023-08-16,43.4592514,44.64751921,43.37929878,44.49261578,527451000
2023-08-17,43.31734085,44.03489771,42.97454951,43.94295525,452395000
2023-08-18,43.27236938,43.55119712,41.63437749,42.6087763,583768000
2023-08-21,46.93811417,47.03605347,44.19480342,44.4666355,692573000
2023-08-22,45.63991547,48.1573674,45.30512239,48.10539742,755293000
2023-08-23,47.08702469,47.17097266,45.18019717,45.83779344,779046000
2023-08-24,47.13399887,50.23509156,47.13000353,50.18512306,1156044000
2023-08-25,45.98969269,47.77559213,44.99630087,46.98308069,925341000
2023-08-28,46.80619431,46.95110558,44.86039317,46.45341077,685192000
2023-08-29,48.75399399,49.05081219,46.36246434,46.63729671,701397000
2023-08-30,49.2336998,49.89629022,48.39521513,49.01383389,735206000
2023-08-31,49.324646,49.7134067,48.92789079,49.34963215,528570000
2023-09-01,48.47916794,49.7693744,48.11239305,49.73139956,463830000
2023-09-05,48.5181427,48.82095775,47.8305661,48.19334182,382653000
2023-09-06,47.03593063,48.52313691,46.55518788,48.41519655,468670000
2023-09-07,46.21636963,46.3193154,45.12794901,45.50075142,433330000
2023-09-08,45.54772186,46.58117144,45.24688352,45.9175275,473069000
2023-09-11,45.15393448,46.13840655,44.28839468,46.12341515,473966000
2023-09-12,44.84609604,45.64866967,44.50727593,44.71416639,349256000
2023-09-13,45.46077347,45.90553614,44.47929426,44.57624272,398355000
2023-09-14,45.55672455,45.96250654,45.10696346,45.9255275,370097000
2023-09-15,43.87661362,45.57470597,43.78465976,45.316844,506831000
2023-09-18,43.94257736,44.2184313,41.97762512,42.72522773,500271000
2023-09-19,43.49681473,43.94257626,42.97908914,43.8096477,373064000
2023-09-20,42.21649933,43.87961444,42.20050901,43.57677444,367108000
2023-09-21,40.99514771,42.07757095,40.95816867,41.56084808,450736000
2023-09-22,41.5878334,42.09256544,41.2090337,41.54985164,479236000
2023-09-25,42.19950867,42.51334058,41.15506335,41.56884428,419091000
2023-09-26,41.88867188,42.79718802,41.63280774,41.97862408,402282000
2023-09-27,42.44537735,42.8491653,41.60682737,42.30745418,444935000
2023-09-28,43.06604767,43.42285594,42.09256748,42.43738111,424663000
2023-09-29,43.47583008,44.12048697,43.28393101,43.80365448,397830000
2023-10-02,44.75814819,45.1509366,43.83763733,44.00654603,433298000
2023-10-03,43.49381256,45.10595593,43.22295704,44.78412509,470850000
2023-10-04,44.01754379,44.11949066,43.26894217,43.71870326,361821000
2023-10-05,44.66419601,44.87608489,43.86462291,44.02653537,393483000
2023-10-06,45.73762512,45.76461117,44.00254977,44.16946063,434436000
2023-10-09,45.24888229,45.58070617,44.3443656,44.81811213,409675000
2023-10-10,45.77360153,46.23435447,45.0639807,45.28586255,368582000
2023-10-11,46.78107071,46.83404388,46.02547284,46.17139499,378137000
2023-10-12,46.91999054,47.58363827,46.30532031,46.75208077,481325000
2023-10-13,45.43677902,47.09089991,45.25587569,46.93498097,474115000
2023-10-16,46.07044983,46.20037784,44.88807745,45.038998,375099000
2023-10-17,43.91459656,44.73016381,42.45737296,43.97656381,812333000
2023-10-18,42.17352295,43.19598066,41.80272218,42.56831301,627294000
2023-10-19,42.07857513,43.27393719,41.85969002,42.78819601,501233000
2023-10-20,41.3649559,42.44737922,41.05611857,41.86768633,477266000
2023-10-23,42.95211029,43.22496752,40.92319267,41.20704181,478530000
2023-10-24,43.63973999,43.67372228,42.66826144,43.0540536,401463000
2023-10-25,41.75674057,43.62674595,41.53286089,43.37487749,398379000
2023-10-26,40.30451965,42.2334919,39.85875808,41.83070669,541001000
2023-10-27,40.47842789,41.18405312,39.99368561,41.10809339,416784000
2023-10-30,41.13907623,41.74375354,40.45943811,41.06511815,388028000
2023-10-31,40.75827789,40.857228,39.20910424,40.42845565,517969000
2023-11-01,42.30245972,42.35842965,40.84723386,40.86222526,437593000
2023-11-02,43.48282623,43.86062324,42.87115271,43.30491964,409172000
2023-11-03,44.9810257,45.28486079,43.69970716,43.99654982,424610000
2023-11-06,45.72662735,45.91053125,44.87508003,45.26087599,400733000
2023-11-07,45.93052292,46.1933795,45.13394657,45.69464857,343165000
2023-11-08,46.54919052,46.8420337,45.94351054,46.07544019,346719000
2023-11-09,46.92498779,48.20430464,46.72509358,47.44171065,540496000
2023-11-10,48.30924606,48.44617411,47.25780843,47.47469187,421245000
2023-11-13,48.59409714,49.08983509,48.07337479,48.29425772,384136000
2023-11-14,49.62954712,49.8074537,49.01387794,49.65353641,416954000
2023-11-15,48.86195755,49.93338509,48.17432433,49.90840069,475497000
2023-11-16,49.45364761,49.49862563,48.30426237,48.65307552,339756000
2023-11-17,49.27174377,49.69051933,48.9808984,49.49762133,325205000
2023-11-20,50.38214874,50.52107464,49.15480223,49.28573297,414120000
2023-11-21,49.91739273,50.49008551,49.19577725,50.09929498,565747000
2023-11-22,48.69004822,50.30818525,47.6645938,49.82544465,899420000
2023-11-24,47.75054932,48.8949398,47.71956379,48.44417985,294645000
2023-11-27,48.21629715,48.5041419,47.62661135,47.77453131,395662000
2023-11-28,47.79552841,48.29726375,47.44771419,48.21030829,401491000
2023-11-29,48.11436081,48.73603119,47.83451115,48.35323575,382005000
2023-11-30,46.74508667,48.08437302,46.39727247,47.99841648,526247000
2023-12-01,46.74008942,47.17485908,46.16239818,46.50021939,369317000
2023-12-04,45.48575592,46.05245523,44.98602226,46.05245523,437543000
2023-12-05,46.54528809,46.57926955,45.25086215,45.44577511,371718000
2023-12-06,45.48275757,47.36592221,45.39179844,47.19399783,380590000
2023-12-07,46.57527542,46.60826169,45.58371607,45.67967404,350823000
2023-12-08,47.4848671,47.71976316,46.5292911,46.57427306,359224000
2023-12-11,46.60625839,47.50985561,45.80961584,47.4698763,509728000
2023-12-12,47.63579941,47.64479428,46.02551606,46.02551606,372387000
2023-12-13,48.06661606,48.57239155,47.58682998,47.60782055,447792000
2023-12-14,48.32849503,48.6483524,47.40091016,48.36847815,391232000
2023-12-15,48.8682518,49.3820231,48.09859386,48.17256225,479948000
2023-12-18,50.05472183,50.41056245,49.12813609,49.37802487,412587000
2023-12-19,49.58193588,49.67789385,48.87325162,49.40201564,464444000
2023-12-20,48.08959579,49.97675632,48.07660109,49.6329076,397894000
2023-12-21,48.96820831,49.07316115,48.39745937,48.78928709,300425000
2023-12-22,48.80828094,49.36103255,48.44543964,49.17311645,252507000
2023-12-26,49.25707626,49.5779326,48.93821793,48.9462138,244200000
2023-12-27,49.39501572,49.6578992,49.06316268,49.48897567,233648000
2023-12-28,49.4999733,49.8618118,49.39002161,49.62092168,246587000
2023-12-29,49.4999733,49.97476432,48.72931631,49.79084423,389293000
2024-01-02,48.14657211,49.27306968,47.57382896,49.22209368,411254000
2024-01-03,47.54784393,48.16256828,47.29895413,47.46388166,320896000
2024-01-04,47.97665024,48.47842584,47.48686653,47.74575019,306535000
2024-01-05,49.07515717,49.52495773,48.28450871,48.44044135,415039000
2024-01-08,52.22975922,52.2517526,49.45699467,49.48998094,642510000
2024-01-09,53.11636353,54.30083783,51.6670077,52.37769381,773100000
2024-01-10,54.32582855,54.57571738,53.46521139,53.59215762,533796000
2024-01-11,54.79761505,55.32138406,53.53617914,54.97453828,596759000
2024-01-12,54.6856575,54.94554396,54.30582932,54.59569739,352994000
2024-01-16,56.35692215,56.80971978,54.87558288,54.99353042,449580000
2024-01-17,56.02806854,56.44588188,54.71565285,56.32193649,474394000
2024-01-18,57.08160019,57.57438096,56.08204494,57.23453202,491650000
