Datetime,Close,High,Low,Open,Volume
2025-06-17 01:13:00+00:00,59100,59150,59000,59100,87772
2025-06-17 01:14:00+00:00,59000,59100,59000,59050,17849
2025-06-17 01:15:00+00:00,59100,59100,58900,59000,136590
2025-06-17 01:16:00+00:00,58950,59100,58900,59000,76278
2025-06-17 01:17:00+00:00,59000,59000,58900,58900,15107
2025-06-17 01:18:00+00:00,58900,59000,58800,58900,137460
2025-06-17 01:19:00+00:00,58900,58900,58800,58900,29015
2025-06-17 01:20:00+00:00,58900,58900,58800,58850,66150
2025-06-17 01:21:00+00:00,58850,58900,58800,58900,21867
2025-06-17 01:22:00+00:00,58700,58900,58700,58850,76926
2025-06-17 01:23:00+00:00,58850,58900,58700,58800,80402
2025-06-17 01:24:00+00:00,58900,58900,58800,58800,42446
2025-06-17 01:25:00+00:00,58900,58900,58800,58800,12803
2025-06-17 01:26:00+00:00,58900,58900,58800,58850,22510
2025-06-17 01:27:00+00:00,59000,59000,58850,58900,57581
2025-06-17 01:28:00+00:00,59000,59000,58900,59000,14051
2025-06-17 01:29:00+00:00,59000,59100,58950,59000,73053
2025-06-17 01:30:00+00:00,58900,59100,58900,59000,75962
2025-06-17 01:31:00+00:00,59000,59000,58900,58900,9096
2025-06-17 01:32:00+00:00,59000,59000,58900,59000,7672
2025-06-17 01:33:00+00:00,59000,59000,58900,59000,11981
2025-06-17 01:34:00+00:00,58900,59000,58900,58900,9335
2025-06-17 01:35:00+00:00,58800,58950,58800,58950,81675
2025-06-17 01:36:00+00:00,58800,58850,58800,58850,17104
2025-06-17 01:37:00+00:00,58850,58900,58800,58800,13622
2025-06-17 01:38:00+00:00,58900,58900,58800,58850,52406
2025-06-17 01:39:00+00:00,58800,58900,58800,58900,10345
2025-06-17 01:40:00+00:00,58850,58900,58800,58900,45815
2025-06-17 01:41:00+00:00,58850,58900,58850,58900,8662
2025-06-17 01:42:00+00:00,58900,58900,58800,58900,18882
2025-06-17 01:43:00+00:00,58850,58900,58800,58800,44707
2025-06-17 01:44:00+00:00,58800,58900,58700,58850,42931
2025-06-17 01:45:00+00:00,58750,58800,58700,58800,52608
2025-06-17 01:46:00+00:00,58700,58800,58700,58800,10597
2025-06-17 01:47:00+00:00,58700,58800,58700,58700,36410
2025-06-17 01:48:00+00:00,58700,58800,58700,58700,16715
2025-06-17 01:49:00+00:00,58750,58800,58700,58700,12824
2025-06-17 01:50:00+00:00,58800,58900,58700,58750,130093
2025-06-17 01:51:00+00:00,58800,58900,58700,58800,26303
2025-06-17 01:52:00+00:00,58800,58850,58700,58800,24992
2025-06-17 01:53:00+00:00,58800,58800,58700,58750,12677
2025-06-17 01:54:00+00:00,58700,58800,58700,58700,7488
2025-06-17 01:55:00+00:00,58800,58800,58700,58700,5430
2025-06-17 01:56:00+00:00,58700,58800,58700,58800,13224
2025-06-17 01:57:00+00:00,58700,58800,58700,58800,16569
2025-06-17 01:58:00+00:00,58700,58800,58600,58700,125303
2025-06-17 01:59:00+00:00,58650,58750,58600,58700,42607
2025-06-17 02:00:00+00:00,58750,58800,58600,58650,60766
2025-06-17 02:01:00+00:00,58700,58800,58700,58750,7089
2025-06-17 02:02:00+00:00,58650,58800,58600,58750,68334
2025-06-17 02:03:00+00:00,58700,58700,58600,58700,12573
2025-06-17 02:04:00+00:00,58550,58700,58500,58600,131489
2025-06-17 02:05:00+00:00,58500,58600,58500,58600,50445
2025-06-17 02:06:00+00:00,58300,58550,58300,58500,247543
2025-06-17 02:07:00+00:00,58400,58400,58200,58300,218052
2025-06-17 02:08:00+00:00,58400,58500,58300,58300,71823
2025-06-17 02:09:00+00:00,58500,58500,58400,58400,15034
2025-06-17 02:10:00+00:00,58500,58500,58400,58400,27244
2025-06-17 02:11:00+00:00,58500,58600,58400,58500,93508
2025-06-17 02:12:00+00:00,58500,58600,58500,58600,8098
2025-06-17 02:13:00+00:00,58600,58600,58500,58500,25308
2025-06-17 02:14:00+00:00,58500,58600,58500,58600,12308
2025-06-17 02:15:00+00:00,58600,58600,58500,58600,8456
2025-06-17 02:16:00+00:00,58600,58650,58500,58500,91088
2025-06-17 02:17:00+00:00,58500,58650,58500,58600,45577
2025-06-17 02:18:00+00:00,58400,58550,58400,58550,86714
2025-06-17 02:19:00+00:00,58300,58500,58300,58450,86092
2025-06-17 02:20:00+00:00,58350,58350,58300,58350,10046
2025-06-17 02:21:00+00:00,58200,58350,58100,58350,223089
2025-06-17 02:22:00+00:00,58200,58300,58100,58200,144850
2025-06-17 02:23:00+00:00,58400,58400,58200,58200,67769
2025-06-17 02:24:00+00:00,58400,58400,58200,58300,87834
2025-06-17 02:25:00+00:00,58300,58400,58200,58300,63932
2025-06-17 02:26:00+00:00,58200,58300,58200,58300,8530
2025-06-17 02:27:00+00:00,58300,58300,58200,58200,15527
2025-06-17 02:28:00+00:00,58100,58300,58100,58200,120217
2025-06-17 02:29:00+00:00,58150,58200,58100,58150,33311
2025-06-17 02:30:00+00:00,58200,58200,58100,58100,28803
2025-06-17 02:31:00+00:00,58200,58200,58100,58100,22904
2025-06-17 02:32:00+00:00,58200,58200,58100,58100,79152
2025-06-17 02:33:00+00:00,58100,58200,58100,58200,8772
2025-06-17 02:34:00+00:00,58200,58200,58100,58100,6322
2025-06-17 02:35:00+00:00,58100,58200,58100,58150,15417
2025-06-17 02:36:00+00:00,58200,58200,58100,58150,41342
2025-06-17 02:37:00+00:00,58300,58300,58100,58200,145799
2025-06-17 02:38:00+00:00,58200,58300,58100,58200,115099
2025-06-17 02:39:00+00:00,58200,58300,58200,58200,13309
2025-06-17 02:40:00+00:00,58400,58500,58200,58200,160564
2025-06-17 02:41:00+00:00,58500,58500,58400,58500,14718
2025-06-17 02:42:00+00:00,58400,58500,58400,58400,11180
2025-06-17 02:43:00+00:00,58600,58600,58400,58500,32271
2025-06-17 02:44:00+00:00,58500,58600,58400,58600,85543
2025-06-17 02:45:00+00:00,58400,58500,58400,58500,7371
2025-06-17 02:46:00+00:00,58450,58500,58400,58450,7920
2025-06-17 02:47:00+00:00,58450,58500,58450,58500,11998
2025-06-17 02:48:00+00:00,58500,58600,58400,58450,109372
2025-06-17 02:49:00+00:00,58400,58600,58400,58450,61166
2025-06-17 02:50:00+00:00,58500,58500,58400,58400,14992
2025-06-17 02:51:00+00:00,58500,58600,58400,58400,82395
2025-06-17 02:52:00+00:00,58500,58600,58400,58450,75707
2025-06-17 02:53:00+00:00,58400,58600,58400,58500,98860
2025-06-17 02:54:00+00:00,58600,58700,58400,58500,115313
2025-06-17 02:55:00+00:00,58550,58700,58500,58600,21608
2025-06-17 02:56:00+00:00,58600,58700,58500,58550,62730
2025-06-17 02:57:00+00:00,58600,58700,58600,58600,7058
2025-06-17 02:58:00+00:00,58700,58800,58600,58700,57538
2025-06-17 02:59:00+00:00,58800,58800,58700,58700,6270
2025-06-17 03:00:00+00:00,58750,58800,58700,58800,12662
2025-06-17 03:01:00+00:00,58800,58800,58700,58750,11750
2025-06-17 03:02:00+00:00,58700,58800,58700,58700,32992
2025-06-17 03:03:00+00:00,58800,58800,58600,58750,80460
2025-06-17 03:04:00+00:00,58700,58800,58600,58700,48754
2025-06-17 03:05:00+00:00,58700,58800,58600,58700,40960
2025-06-17 03:06:00+00:00,58700,58800,58700,58800,12668
2025-06-17 03:07:00+00:00,58700,58800,58600,58750,44017
2025-06-17 03:08:00+00:00,58900,58900,58700,58750,112959
2025-06-17 03:09:00+00:00,58900,58900,58800,58900,10038
2025-06-17 03:10:00+00:00,58900,58900,58800,58900,6093
2025-06-17 03:11:00+00:00,58800,58900,58800,58800,9145
2025-06-17 03:12:00+00:00,58850,58900,58800,58800,7762
2025-06-17 03:13:00+00:00,58800,58900,58800,58900,17145
2025-06-17 03:14:00+00:00,58800,58900,58700,58800,87184
2025-06-17 03:15:00+00:00,58800,58900,58800,58800,5753
2025-06-17 03:16:00+00:00,58800,58900,58700,58800,41091
2025-06-17 03:17:00+00:00,58900,58900,58700,58800,22987
2025-06-17 03:18:00+00:00,58800,58900,58800,58800,10807
2025-06-17 03:19:00+00:00,58800,58850,58800,58800,16273
2025-06-17 03:20:00+00:00,58800,58850,58800,58800,56832
2025-06-17 03:21:00+00:00,58700,58850,58700,58800,48209
2025-06-17 03:22:00+00:00,58800,58900,58700,58700,60863
2025-06-17 03:23:00+00:00,58800,58900,58800,58800,3929
2025-06-17 03:24:00+00:00,58850,58900,58800,58900,4931
2025-06-17 03:25:00+00:00,58850,58850,58800,58800,5564
2025-06-17 03:26:00+00:00,58800,58850,58800,58800,5974
2025-06-17 03:27:00+00:00,58800,58850,58800,58850,6286
2025-06-17 03:28:00+00:00,58900,58900,58800,58850,18736
2025-06-17 03:29:00+00:00,58800,58900,58800,58800,10081
2025-06-17 03:30:00+00:00,58800,58850,58800,58800,29151
2025-06-17 03:31:00+00:00,58800,58850,58800,58800,8375
2025-06-17 03:32:00+00:00,58800,58900,58800,58800,13784
2025-06-17 03:33:00+00:00,58900,58900,58800,58800,48969
2025-06-17 03:34:00+00:00,58800,58900,58800,58900,0
2025-06-17 03:35:00+00:00,58800,58900,58800,58800,16821
2025-06-17 03:36:00+00:00,58850,58900,58800,58850,9465
2025-06-17 03:37:00+00:00,58800,58900,58800,58850,11109
2025-06-17 03:38:00+00:00,58700,58850,58700,58800,99519
2025-06-17 03:39:00+00:00,58800,58900,58700,58800,57579
2025-06-17 03:40:00+00:00,58800,58900,58700,58850,56558
2025-06-17 03:41:00+00:00,58850,58900,58800,58850,6121
2025-06-17 03:42:00+00:00,58800,58850,58800,58800,7261
2025-06-17 03:43:00+00:00,58800,58850,58800,58800,4921
2025-06-17 03:44:00+00:00,58850,58850,58800,58800,7912
2025-06-17 03:45:00+00:00,58700,58850,58700,58850,72928
2025-06-17 03:46:00+00:00,58800,58900,58700,58700,26498
2025-06-17 03:47:00+00:00,58850,58850,58800,58800,9342
2025-06-17 03:48:00+00:00,58800,58850,58800,58800,22126
2025-06-17 03:49:00+00:00,58800,58850,58800,58850,12175
2025-06-17 03:50:00+00:00,58800,58850,58800,58800,21868
2025-06-17 03:51:00+00:00,58750,58850,58700,58850,32917
2025-06-17 03:52:00+00:00,58800,58800,58700,58750,24404
2025-06-17 03:53:00+00:00,58750,58800,58700,58700,13739
2025-06-17 03:54:00+00:00,58900,58900,58700,58750,62018
2025-06-17 03:55:00+00:00,58750,58900,58700,58800,34074
2025-06-17 03:56:00+00:00,58700,58800,58700,58750,8714
2025-06-17 03:57:00+00:00,58700,58800,58700,58700,4044
2025-06-17 03:58:00+00:00,58700,58800,58700,58800,12826
2025-06-17 03:59:00+00:00,58700,58800,58700,58700,11708
2025-06-17 04:00:00+00:00,58800,58800,58700,58700,19374
2025-06-17 04:01:00+00:00,58800,58900,58700,58700,44554
2025-06-17 04:02:00+00:00,58800,58850,58800,58800,8126
2025-06-17 04:03:00+00:00,58800,58850,58800,58800,6151
2025-06-17 04:04:00+00:00,58800,58850,58800,58800,9448
2025-06-17 04:05:00+00:00,58750,58850,58700,58800,46119
2025-06-17 04:06:00+00:00,58800,58800,58700,58750,12722
2025-06-17 04:07:00+00:00,58750,58800,58700,58800,8837
2025-06-17 04:08:00+00:00,58800,58900,58750,58800,41202
2025-06-17 04:09:00+00:00,58800,58900,58800,58800,16675
2025-06-17 04:10:00+00:00,58900,58900,58800,58800,32203
2025-06-17 04:11:00+00:00,58800,58900,58800,58800,12603
2025-06-17 04:12:00+00:00,58800,58850,58700,58800,44251
2025-06-17 04:13:00+00:00,58700,58800,58700,58700,5614
2025-06-17 04:14:00+00:00,58700,58800,58700,58700,7645
2025-06-17 04:15:00+00:00,58600,58800,58600,58700,117852
2025-06-17 04:16:00+00:00,58600,58700,58600,58600,9081
2025-06-17 04:17:00+00:00,58650,58700,58600,58600,12758
2025-06-17 04:18:00+00:00,58800,58800,58600,58600,84149
2025-06-17 04:19:00+00:00,58700,58800,58700,58700,10836
2025-06-17 04:20:00+00:00,58700,58750,58700,58700,32685
2025-06-17 04:21:00+00:00,58600,58750,58600,58700,138721
2025-06-17 04:22:00+00:00,58500,58600,58500,58500,0
2025-06-17 04:23:00+00:00,58500,58600,58500,58500,8213
2025-06-17 04:24:00+00:00,58500,58600,58500,58600,46364
2025-06-17 04:25:00+00:00,58500,58600,58500,58600,88922
2025-06-17 04:26:00+00:00,58500,58600,58400,58600,53954
2025-06-17 04:27:00+00:00,58400,58500,58400,58400,8138
2025-06-17 04:28:00+00:00,58500,58500,58400,58400,19132
2025-06-17 04:29:00+00:00,58400,58500,58300,58400,206289
2025-06-17 04:30:00+00:00,58500,58600,58400,58400,95466
2025-06-17 04:31:00+00:00,58500,58600,58500,58500,11702
2025-06-17 04:32:00+00:00,58500,58550,58400,58500,51659
2025-06-17 04:33:00+00:00,58500,58500,58400,58500,13445
2025-06-17 04:34:00+00:00,58500,58500,58400,58450,18720
2025-06-17 04:35:00+00:00,58500,58600,58400,58400,71047
2025-06-17 04:36:00+00:00,58450,58550,58400,58500,56198
2025-06-17 04:37:00+00:00,58450,58500,58400,58450,36215
2025-06-17 04:38:00+00:00,58500,58600,58400,58450,66146
2025-06-17 04:39:00+00:00,58500,58600,58400,58500,24296
2025-06-17 04:40:00+00:00,58500,58600,58500,58500,11945
2025-06-17 04:41:00+00:00,58500,58550,58500,58550,17003
2025-06-17 04:42:00+00:00,58500,58600,58500,58500,15529
2025-06-17 04:43:00+00:00,58500,58550,58500,58550,15384
2025-06-17 04:44:00+00:00,58500,58600,58500,58500,14861
2025-06-17 04:45:00+00:00,58500,58600,58500,58500,10123
2025-06-17 04:46:00+00:00,58500,58600,58500,58500,5470
2025-06-17 04:47:00+00:00,58550,58600,58500,58500,19200
2025-06-17 04:48:00+00:00,58550,58550,58500,58500,18259
2025-06-17 04:49:00+00:00,58600,58600,58500,58500,9709
2025-06-17 04:50:00+00:00,58600,58600,58500,58600,43519
2025-06-17 04:51:00+00:00,58550,58600,58500,58500,15877
2025-06-17 04:52:00+00:00,58600,58700,58550,58550,93501
2025-06-17 04:53:00+00:00,58600,58700,58600,58700,12612
2025-06-17 04:54:00+00:00,58600,58700,58600,58700,11268
2025-06-17 04:55:00+00:00,58700,58700,58500,58600,79520
2025-06-17 04:56:00+00:00,58650,58700,58650,58650,7592
2025-06-17 04:57:00+00:00,58600,58700,58600,58700,13919
2025-06-17 04:58:00+00:00,58600,58700,58600,58600,12346
2025-06-17 04:59:00+00:00,58600,58700,58600,58700,22939
2025-06-17 05:00:00+00:00,58600,58650,58600,58600,7955
2025-06-17 05:01:00+00:00,58600,58700,58600,58600,11479
2025-06-17 05:02:00+00:00,58700,58800,58600,58650,120557
2025-06-17 05:03:00+00:00,58750,58800,58700,58700,12648
2025-06-17 05:04:00+00:00,58750,58750,58700,58750,8160
2025-06-17 05:05:00+00:00,58750,58750,58700,58700,18968
2025-06-17 05:06:00+00:00,58700,58750,58700,58700,12385
2025-06-17 05:07:00+00:00,58750,58750,58700,58750,29282
2025-06-17 05:08:00+00:00,58700,58750,58700,58750,9015
2025-06-17 05:09:00+00:00,58700,58750,58700,58700,8676
2025-06-17 05:10:00+00:00,58700,58750,58700,58700,36503
2025-06-17 05:11:00+00:00,58750,58800,58700,58700,50755
2025-06-17 05:12:00+00:00,58800,58800,58700,58750,126700
2025-06-17 05:13:00+00:00,58900,58900,58700,58800,29354
2025-06-17 05:14:00+00:00,58800,58900,58800,58900,8080
2025-06-17 05:15:00+00:00,58800,58900,58800,58800,13697
2025-06-17 05:16:00+00:00,58800,58900,58800,58800,44608
2025-06-17 05:17:00+00:00,58800,58900,58700,58800,102115
2025-06-17 05:18:00+00:00,58800,58850,58800,58800,24359
2025-06-17 05:19:00+00:00,58800,58900,58800,58800,9192
2025-06-17 05:20:00+00:00,58800,58900,58800,58800,25829
2025-06-17 05:21:00+00:00,58900,58900,58800,58800,23681
2025-06-17 05:22:00+00:00,58750,58900,58700,58900,60575
2025-06-17 05:23:00+00:00,58700,58800,58700,58750,12800
2025-06-17 05:24:00+00:00,58750,58800,58700,58700,8800
2025-06-17 05:25:00+00:00,58700,58800,58700,58750,22913
2025-06-17 05:26:00+00:00,58700,58800,58700,58700,12834
2025-06-17 05:27:00+00:00,58700,58800,58600,58750,111084
2025-06-17 05:28:00+00:00,58800,58800,58600,58600,37872
2025-06-17 05:29:00+00:00,58800,58800,58700,58700,10847
2025-06-17 05:30:00+00:00,58800,58800,58700,58750,15899
2025-06-17 05:31:00+00:00,58800,58800,58700,58800,11451
2025-06-17 05:32:00+00:00,58700,58800,58700,58800,15217
2025-06-17 05:33:00+00:00,58700,58750,58600,58700,69771
2025-06-17 05:34:00+00:00,58650,58700,58600,58600,12025
2025-06-17 05:35:00+00:00,58500,58650,58500,58650,90882
2025-06-17 05:36:00+00:00,58500,58600,58500,58500,38074
2025-06-17 05:37:00+00:00,58550,58600,58500,58500,15213
2025-06-17 05:38:00+00:00,58650,58700,58500,58500,130589
2025-06-17 05:39:00+00:00,58600,58700,58600,58650,10374
2025-06-17 05:40:00+00:00,58600,58650,58600,58600,14881
2025-06-17 05:41:00+00:00,58650,58700,58600,58600,26678
2025-06-17 05:42:00+00:00,58700,58700,58600,58650,20039
2025-06-17 05:43:00+00:00,58700,58700,58600,58650,27585
2025-06-17 05:44:00+00:00,58600,58700,58600,58650,14234
2025-06-17 05:45:00+00:00,58700,58700,58600,58600,22039
2025-06-17 05:46:00+00:00,58600,58700,58600,58600,30428
2025-06-17 05:47:00+00:00,58550,58650,58500,58600,173620
2025-06-17 05:48:00+00:00,58450,58600,58400,58500,103330
2025-06-17 05:49:00+00:00,58300,58500,58200,58450,301671
2025-06-17 05:50:00+00:00,58350,58400,58300,58400,43146
2025-06-17 05:51:00+00:00,58500,58500,58300,58300,148945
2025-06-17 05:52:00+00:00,58450,58500,58400,58400,30605
2025-06-17 05:53:00+00:00,58350,58450,58300,58400,101733
2025-06-17 05:54:00+00:00,58300,58400,58200,58350,118103
2025-06-17 05:55:00+00:00,58100,58300,58100,58300,364667
2025-06-17 05:56:00+00:00,58150,58200,58000,58200,145782
2025-06-17 05:57:00+00:00,58000,58200,57900,58150,290608
2025-06-17 05:58:00+00:00,58000,58100,57900,57900,190870
2025-06-17 05:59:00+00:00,58100,58100,57900,58000,58564
2025-06-18 00:00:00+00:00,58300,58400,57900,58000,626929
2025-06-18 00:01:00+00:00,58500,58600,58300,58400,75743
2025-06-18 00:02:00+00:00,58600,58700,58500,58500,121536
2025-06-18 00:03:00+00:00,58500,58700,58500,58600,68165
2025-06-18 00:04:00+00:00,58300,58600,58200,58500,193321
2025-06-18 00:05:00+00:00,58100,58300,58000,58300,232530
2025-06-18 00:06:00+00:00,58150,58300,58100,58100,154792
2025-06-18 00:07:00+00:00,58200,58300,58100,58150,177635
2025-06-18 00:08:00+00:00,58100,58300,58100,58200,102505
2025-06-18 00:09:00+00:00,58200,58300,58100,58100,10941
2025-06-18 00:10:00+00:00,58500,58500,58100,58200,106543
2025-06-18 00:11:00+00:00,58500,58600,58400,58500,55760
2025-06-18 00:12:00+00:00,58400,58600,58400,58500,100320
2025-06-18 00:13:00+00:00,58400,58500,58300,58300,49566
2025-06-18 00:14:00+00:00,58400,58500,58300,58400,11606
2025-06-18 00:15:00+00:00,58400,58500,58300,58500,67710
2025-06-18 00:16:00+00:00,58450,58500,58300,58400,41653
2025-06-18 00:17:00+00:00,58500,58500,58400,58400,15060
2025-06-18 00:18:00+00:00,58500,58500,58400,58500,3712
2025-06-18 00:19:00+00:00,58500,58600,58400,58450,103486
2025-06-18 00:20:00+00:00,58600,58600,58500,58500,9358
2025-06-18 00:21:00+00:00,58700,58700,58500,58500,59451
2025-06-18 00:22:00+00:00,58700,58700,58600,58700,23237
2025-06-18 00:23:00+00:00,58600,58700,58600,58600,34301
2025-06-18 00:24:00+00:00,58700,58800,58600,58700,167737
2025-06-18 00:25:00+00:00,58700,58800,58600,58700,42262
2025-06-18 00:26:00+00:00,58700,58800,58600,58750,43271
2025-06-18 00:27:00+00:00,58700,58800,58600,58650,59795
2025-06-18 00:28:00+00:00,58800,58800,58700,58800,25263
2025-06-18 00:29:00+00:00,58800,58900,58700,58800,83318
2025-06-18 00:30:00+00:00,58900,59000,58800,58800,85998
2025-06-18 00:31:00+00:00,58900,59000,58800,59000,77963
2025-06-18 00:32:00+00:00,58900,58900,58700,58800,73592
2025-06-18 00:33:00+00:00,58750,58900,58700,58900,56434
2025-06-18 00:34:00+00:00,58750,58750,58700,58750,8699
2025-06-18 00:35:00+00:00,58800,58800,58700,58750,13477
2025-06-18 00:36:00+00:00,58850,58900,58700,58800,65845
2025-06-18 00:37:00+00:00,58900,59000,58800,58900,138761
2025-06-18 00:38:00+00:00,59000,59000,58800,58900,46899
2025-06-18 00:39:00+00:00,58900,59000,58800,58900,39455
2025-06-18 00:40:00+00:00,58700,58900,58650,58900,127111
2025-06-18 00:41:00+00:00,58700,58700,58600,58650,14823
2025-06-18 00:42:00+00:00,58800,58800,58600,58700,53636
2025-06-18 00:43:00+00:00,58750,58800,58700,58800,20275
2025-06-18 00:44:00+00:00,58800,58800,58700,58750,10595
2025-06-18 00:45:00+00:00,58800,58800,58700,58800,24154
2025-06-18 00:46:00+00:00,58700,58800,58700,58800,14543
2025-06-18 00:47:00+00:00,58650,58800,58600,58700,81134
2025-06-18 00:48:00+00:00,58800,58800,58600,58700,63367
2025-06-18 00:49:00+00:00,58750,58800,58700,58800,19132
2025-06-18 00:50:00+00:00,58700,58800,58700,58700,8481
2025-06-18 00:51:00+00:00,58800,58800,58700,58800,10040
2025-06-18 00:52:00+00:00,58900,58900,58750,58800,83710
2025-06-18 00:53:00+00:00,58900,58900,58800,58900,16071
2025-06-18 00:54:00+00:00,58800,58900,58800,58800,9600
2025-06-18 00:55:00+00:00,58850,58900,58800,58900,11411
2025-06-18 00:56:00+00:00,58800,58900,58800,58850,19527
2025-06-18 00:57:00+00:00,58800,58900,58700,58900,88725
2025-06-18 00:58:00+00:00,58800,58900,58700,58800,85851
2025-06-18 00:59:00+00:00,58800,58900,58800,58850,13940
2025-06-18 01:00:00+00:00,58900,58900,58800,58800,7141
2025-06-18 01:01:00+00:00,58900,58900,58800,58850,41079
2025-06-18 01:02:00+00:00,58900,58900,58800,58900,41628
2025-06-18 01:03:00+00:00,58900,59000,58800,58900,91130
2025-06-18 01:04:00+00:00,58900,59000,58900,59000,12186
2025-06-18 01:05:00+00:00,59100,59200,58900,59000,236867
2025-06-18 01:06:00+00:00,59100,59200,59000,59200,101167
2025-06-18 01:07:00+00:00,59100,59200,59000,59100,26748
2025-06-18 01:08:00+00:00,59100,59200,59100,59200,11261
2025-06-18 01:09:00+00:00,59100,59200,59000,59150,97008
2025-06-18 01:10:00+00:00,59050,59100,59000,59000,12169
2025-06-18 01:11:00+00:00,59100,59100,59000,59050,20413
2025-06-18 01:12:00+00:00,59100,59100,59000,59100,43793
2025-06-18 01:13:00+00:00,59100,59100,59050,59100,15865
2025-06-18 01:14:00+00:00,59000,59100,59000,59100,15412
2025-06-18 01:15:00+00:00,59200,59200,59000,59100,85785
2025-06-18 01:16:00+00:00,59300,59300,59100,59200,83754
2025-06-18 01:17:00+00:00,59300,59300,59200,59300,48645
2025-06-18 01:18:00+00:00,59400,59400,59300,59300,109337
2025-06-18 01:19:00+00:00,59400,59400,59300,59400,51265
2025-06-18 01:20:00+00:00,59400,59500,59300,59400,129679
2025-06-18 01:21:00+00:00,59500,59500,59400,59450,59688
2025-06-18 01:22:00+00:00,59500,59500,59400,59450,33433
2025-06-18 01:23:00+00:00,59300,59500,59300,59400,184725
2025-06-18 01:24:00+00:00,59300,59400,59200,59300,127211
2025-06-18 01:25:00+00:00,59300,59300,59200,59300,20724
2025-06-18 01:26:00+00:00,59250,59300,59200,59300,31189
2025-06-18 01:27:00+00:00,59300,59300,59200,59250,18405
2025-06-18 01:28:00+00:00,59200,59300,59200,59200,6988
2025-06-18 01:29:00+00:00,59200,59300,59200,59200,21741
2025-06-18 01:30:00+00:00,59400,59400,59200,59200,43044
2025-06-18 01:31:00+00:00,59400,59400,59300,59400,19787
2025-06-18 01:32:00+00:00,59350,59500,59300,59400,126758
2025-06-18 01:33:00+00:00,59300,59400,59300,59400,15514
2025-06-18 01:34:00+00:00,59400,59400,59300,59350,11645
2025-06-18 01:35:00+00:00,59400,59400,59300,59400,9817
2025-06-18 01:36:00+00:00,59400,59500,59300,59400,145155
2025-06-18 01:37:00+00:00,59400,59500,59300,59400,102519
2025-06-18 01:38:00+00:00,59350,59400,59300,59300,50346
2025-06-18 01:39:00+00:00,59300,59400,59300,59350,25560
2025-06-18 01:40:00+00:00,59350,59500,59300,59350,120162
2025-06-18 01:41:00+00:00,59400,59400,59300,59350,23149
2025-06-18 01:42:00+00:00,59300,59400,59300,59400,10189
2025-06-18 01:43:00+00:00,59300,59400,59300,59350,7560
2025-06-18 01:44:00+00:00,59300,59400,59300,59400,15495
2025-06-18 01:45:00+00:00,59300,59400,59300,59400,20213
2025-06-18 01:46:00+00:00,59300,59400,59200,59300,134900
2025-06-18 01:47:00+00:00,59300,59300,59200,59300,7224
2025-06-18 01:48:00+00:00,59200,59300,59200,59200,37387
2025-06-18 01:49:00+00:00,59100,59250,59100,59250,81383
2025-06-18 01:50:00+00:00,59100,59200,59100,59200,16420
2025-06-18 01:51:00+00:00,59100,59300,59100,59200,85984
2025-06-18 01:52:00+00:00,59200,59200,59100,59100,17239
2025-06-18 01:53:00+00:00,59200,59200,59100,59100,12371
2025-06-18 01:54:00+00:00,59100,59200,59100,59200,115306
2025-06-18 01:55:00+00:00,59100,59200,59100,59150,16377
2025-06-18 01:56:00+00:00,59000,59200,59000,59100,55451
2025-06-18 01:57:00+00:00,59100,59100,59000,59100,20366
2025-06-18 01:58:00+00:00,58950,59100,58900,59000,103752
2025-06-18 01:59:00+00:00,59100,59100,58900,58950,86776
2025-06-18 02:00:00+00:00,58850,59100,58800,59100,147566
2025-06-18 02:01:00+00:00,58850,59000,58800,58850,51901
2025-06-18 02:02:00+00:00,58850,58900,58800,58900,8942
2025-06-18 02:03:00+00:00,58800,58900,58800,58850,11831
2025-06-18 02:04:00+00:00,58900,59000,58800,58800,66793
2025-06-18 02:05:00+00:00,59000,59000,58900,58900,5436
2025-06-18 02:06:00+00:00,59100,59100,58900,59000,35047
2025-06-18 02:07:00+00:00,59000,59200,59000,59100,30604
2025-06-18 02:08:00+00:00,59100,59200,59000,59000,16315
2025-06-18 02:09:00+00:00,59100,59200,59100,59200,10939
2025-06-18 02:10:00+00:00,59150,59200,59100,59200,9456
2025-06-18 02:11:00+00:00,59200,59200,59100,59100,7730
2025-06-18 02:12:00+00:00,59200,59200,59100,59200,12616
2025-06-18 02:13:00+00:00,59200,59200,59100,59200,10285
2025-06-18 02:14:00+00:00,59100,59200,59100,59100,9857
2025-06-18 02:15:00+00:00,59200,59300,59100,59100,57747
2025-06-18 02:16:00+00:00,59200,59300,59200,59300,20528
2025-06-18 02:17:00+00:00,59200,59300,59200,59300,6298
2025-06-18 02:18:00+00:00,59300,59300,59200,59200,10085
2025-06-18 02:19:00+00:00,59250,59300,59200,59300,12647
2025-06-18 02:20:00+00:00,59200,59300,59200,59300,11726
2025-06-18 02:21:00+00:00,59400,59400,59200,59250,142070
2025-06-18 02:22:00+00:00,59300,59400,59300,59300,28799
2025-06-18 02:23:00+00:00,59400,59400,59300,59300,45918
2025-06-18 02:24:00+00:00,59250,59400,59200,59300,53974
2025-06-18 02:25:00+00:00,59300,59300,59200,59250,14184
2025-06-18 02:26:00+00:00,59300,59400,59200,59300,61141
2025-06-18 02:27:00+00:00,59300,59400,59200,59300,21881
2025-06-18 02:28:00+00:00,59350,59400,59300,59300,18985
