Ticker,Price,DollarVol($M),SMA20,SMA50,SMA200,ATR_PCT,RVOL,RET5,RET20,RET63,RSI_14,MACD,MACD_Signal,MACD_Histogram,BB_Position,High_52W_Ratio,Low_52W_Ratio,Momentum_12M,Volatility_21D,Name,Sector,Industry,MktCap($B),RevYoY,OpMarginTTM,OperatingMargins(info),ROE(info),ROA(info),EV_EBITDA,PE,PEG,FCF_Yield,PB,PS,DivYield,PayoutRatio,EPS_Growth_3Y,Revenue_Growth_3Y,EBITDA_Growth_3Y,Beta,ShortPercent,InsiderOwnership,InstitutionOwnership,CreatedAtUTC,Source
LMND,59.01,143.3,53.081999969482425,53.566399841308595,40.71330000877381,0.060313018697650475,0.8872005517979761,0.14827785604955013,0.10712944026652793,0.6211537320837615,69.63837412791567,1.1766647897311984,0.079828794091,1.0968359956401983,0.8799115034508252,0.9680117980277965,3.2656336091934417,2.2656336091934417,0.04936730710278736,LMND,,,,,,,,,,,,,,,,,,,,,,,,2025-10-31T02:34:47Z,us_all
PLTK,3.71,7.15,3.6069999814033507,3.5983191537857055,4.614516004323959,0.031497884859085536,0.6962996425038748,0.02486192139036225,-0.03385413513751634,-0.10551762520588903,71.62160289994127,0.02806354513281306,0.0034948527935680027,0.02456869233924506,0.7032977316764846,0.4702303099472882,1.1103022308123933,-0.4888542610982569,0.022383347995594192,PLTK,,,,,,,,,,,,,,,,,,,,,,,,2025-10-31T02:34:47Z,us_all
DFSI,41.27,2.16,41.32710018157959,40.92411285400391,37.591884498596194,0.009186885316817214,0.9102184906020417,-0.007455540154870488,-0.0009683106801638974,0.06937363155158804,62.93686125164874,0.1773628802685181,0.18981058943239987,-0.01244770916388177,0.4570712284170737,0.9844943287315512,1.327345849487281,0.23743462072701393,0.0068349175758471315,DFSI,,,,,,,,,,,,,,,,,,,,,,,,2025-10-31T02:34:47Z,us_all
RQI,12.04,3.43,12.253160524368287,12.322340812683105,12.056729698181153,0.014234726429955602,1.3776997366110624,-0.025889943666086213,-0.0249450873659236,0.004752753969395895,52.837121818745594,-0.03349167968007727,-0.005811185655993796,-0.02768049402408347,0.16768913886822195,0.9280696246196433,1.1568448570302017,-0.038043181346982036,0.01013683819508249,RQI,,,,,,,,,,,,,,,,,,,,,,,,2025-10-31T02:34:47Z,us_all
EFV,68.65,129.05,68.19250106811523,67.74420059204101,61.76448190689087,0.007241701102666976,1.0072746133283683,0.0043892181193156965,0.008668880229935505,0.08520397324308804,74.61530335575196,0.3520125243948087,0.2943730177425412,0.05763950665226747,0.6895423060538062,0.9926257647596123,1.3547160357546186,0.2881181065260374,0.005995390333777611,EFV,,,,,,,,,,,,,,,,,,,,,,,,2025-10-31T02:34:47Z,us_all
SPLB,23.21,68.83,23.31099977493286,23.027047996520995,22.061039686203003,0.005939553375874554,1.960444481160466,-0.01107798195519738,0.0017263274944756546,0.03910040162837358,54.90188378642193,0.12476035422951881,0.1467464238044728,-0.021986069574953998,0.36992593649356925,0.9838914342663305,1.1117602490238645,0.06078693712683325,0.0037925778597755915,SPLB,,,,,,,,,,,,,,,,,,,,,,,,2025-10-31T02:34:47Z,us_all
ALM,6.76,27.33,7.798000025749206,6.059400005340576,4.421758752465248,0.16103128869893152,0.8200107355854975,-0.11286084902797178,0.09918701204149483,0.7978724058584263,44.15584503320296,0.26285022012837445,0.5538691847840744,-0.2910189646557,0.24127858023740076,0.6787148798183653,5.252525671680003,4.0074074885155095,0.07546027864958792,ALM,,,,,,,,,,,,,,,,,,,,,,,,2025-10-31T02:34:47Z,us_all
PTRN,16.52,13.29,16.520000457763672,16.520000457763672,,0.02,1.0,0.0,0.0,,,,,,,,,,,PTRN,,,,,,,,,,,,,,,,,,,,,,,,2025-10-31T02:34:47Z,us_all
SLQD,50.81,9.3,50.81850032806396,50.65761749267578,49.61104030609131,0.0011527588598398192,0.8034300071003332,-0.00137578013668882,0.0015770122565856859,0.012484166082364911,60.0,0.06958485975084017,0.08319913999777591,-0.013614280246935742,0.4753924575934129,0.9976438458439874,1.0607894076655053,0.05843158666714454,0.0007373511486060544,SLQD,,,,,,,,,,,,,,,,,,,,,,,,2025-10-31T02:34:47Z,us_all
KRT,23.87,2.76,24.386500072479247,24.62400001525879,26.911963138580322,0.025561084838313996,0.5541605333795134,-0.05315344283628276,,-0.08057400341344045,60.290563610089826,0.038189850021232985,0.0664116553487028,-0.028221805327469818,0.3410447168115035,0.7476998593352767,1.0369244293904025,-0.054452298432332014,0.01788852380975634,KRT,,,,,,,,,,,,,,,,,,,,,,,,2025-10-31T02:34:47Z,us_all
EBF,16.55,3.45,17.12932186126709,17.663723678588866,18.449244337081907,0.022011224068083576,1.3755395683453238,-0.02474956354084401,-0.07187861403989926,-0.04441005222451133,39.55552842881944,-0.30996159786326416,-0.2530274284603671,-0.056934169402897084,0.10776588275279703,0.7888694511858181,1.002422713968758,-0.15333366053923203,0.011997004070324679,EBF,,,,,,,,,,,,,,,,,,,,,,,,2025-10-31T02:34:47Z,us_all
PFFA,21.42,12.81,21.52403841018677,21.62597064971924,20.584464731216432,0.008018064171405027,0.823802835741038,-0.00510917820916712,-0.012795660265071285,0.025041304232541695,56.54438318241221,-0.027881333256960517,-0.027466562718505838,-0.0004147705384546785,0.2972310575462082,0.9699082908565241,1.1624735563832203,0.04584401698755736,0.004367413271622481,PFFA,,,,,,,,,,,,,,,,,,,,,,,,2025-10-31T02:34:47Z,us_all
SJNK,25.46,116.66,25.428999996185304,25.38692264556885,24.674040927886963,0.003198281943510201,1.1769956504564512,0.001179660988473108,-0.0011769590786541162,0.018961250322519607,67.56750487148557,0.03479928264738774,0.030365318354267822,0.004433964293119919,0.5932681634343845,0.9956980597706527,1.0941744131640891,0.07165484491223006,0.002523093757311949,SJNK,,,,,,,,,,,,,,,,,,,,,,,,2025-10-31T02:34:47Z,us_all
TITN,16.38,3.52,15.866499996185302,17.808800048828125,18.092649993896483,0.03305425285951349,0.9508945210585166,0.052699146467638736,0.015499070862203146,-0.13149530060056192,68.45637497979843,-0.3433152255829377,-0.5933815794232972,0.25006635384035947,0.7763784316582594,0.7583332810872876,1.241849862158267,0.16583622337373582,0.01771315693488538,TITN,,,,,,,,,,,,,,,,,,,,,,,,2025-10-31T02:34:47Z,us_all
PSLV,16.17,534.89,16.489500188827513,15.135000038146973,12.43715003967285,0.03988865610177406,0.22190883010015447,0.003101689482475578,0.026015218366605142,0.2915335051978296,46.25623339599127,0.15130058610416874,0.38109346126621463,-0.22979287516204588,0.39603518905627755,0.8948533674256514,1.6756477425391536,0.3856041105896093,0.029887787557775373,PSLV,,,,,,,,,,,,,,,,,,,,,,,,2025-10-31T02:34:47Z,us_all
CSTL,24.21,5.89,23.32649984359741,22.96179988861084,21.061875019073486,0.03487342934386709,0.8082177709296353,0.0012406442894234981,0.08906880715289223,0.6525597074999423,60.721049844752024,0.41349581376554667,0.3386535038314847,0.07484230993406199,0.8187834430865459,0.6982982510266784,1.6525597074999423,-0.2833037312212543,0.020772161330872344,CSTL,,,,,,,,,,,,,,,,,,,,,,,,2025-10-31T02:34:47Z,us_all
VRT,193.76,1546.65,177.07499923706055,152.41564254760743,118.93428802490234,0.05214293505007465,0.7125407778228777,0.05764190903112931,0.1987131603468968,0.3688439774499934,67.8237092113603,11.566298139238455,10.519475706155593,1.0468224330828626,0.8685194827654704,0.9723490257063919,3.263440492333234,0.7044872093877801,0.029453227613934426,VRT,,,,,,,,,,,,,,,,,,,,,,,,2025-10-31T02:34:47Z,us_all
NAUT,1.41,0.92,1.114850002527237,0.882039999961853,0.9634650000929832,0.14736576330138673,0.5331761716328233,-0.02758626189441482,0.6225545891768804,0.8455496979862289,67.05308104941275,0.16047666551766282,0.13355160452898604,0.02692506098867678,0.8200254850920716,0.48788924409680984,2.206572722657162,-0.4909747377869006,0.10152112525117656,NAUT,,,,,,,,,,,,,,,,,,,,,,,,2025-10-31T02:34:47Z,us_all
RZLV,4.09,77.76,5.18974997997284,5.2637999773025514,3.0204999935626984,0.09334612493792624,0.6548078344244869,-0.0788288063337721,-0.3482071569038915,0.3959044571335204,31.69014250042646,-0.34052601324708043,-0.21673606349075716,-0.12378994975632326,0.15230064075612265,0.5297927802775699,3.6194691768556324,-0.17540320138467358,0.07727412342746634,RZLV,,,,,,,,,,,,,,,,,,,,,,,,2025-10-31T02:34:47Z,us_all
ARMK,38.78,88.63,39.31800022125244,38.83640014648437,38.22409809112549,0.020721271503589406,0.9751860716457879,-0.027826538664716294,0.007011178123388806,-0.08488581488684555,45.08047037500068,0.14360008556829484,0.19283179258267805,-0.0492317070143832,0.26467831253376384,0.8807067246911727,1.2828995152629727,0.02581079710660439,0.015147639934721378,ARMK,,,,,,,,,,,,,,,,,,,,,,,,2025-10-31T02:34:47Z,us_all
RNAC,8.11,1.17,9.31174988746643,9.788999977111816,12.598300008773803,0.08473665442602588,0.92122644788987,-0.0988889270358615,-0.21566735618978894,-0.3422546871971427,34.244787883167916,-0.43794206716824213,-0.3201857705164731,-0.11775629665176901,0.02018442201993666,0.3225934707069481,1.0,-0.6371364868789351,0.036473627753065375,RNAC,,,,,,,,,,,,,,,,,,,,,,,,2025-10-31T02:34:47Z,us_all
LCAP,29.81,3.01,29.32599992752075,28.769939994812013,,0.011562487236288698,17.81256191797107,0.017998582907746474,0.0198795380047343,0.1069147268240811,70.49122568323125,0.30900546741306556,0.25172426391450103,0.057281203498564526,0.8133027749471653,0.9909900952050961,1.3428996375040645,,0.00903921602872972,LCAP,,,,,,,,,,,,,,,,,,,,,,,,2025-10-31T02:34:47Z,us_all
PGC,25.5,3.67,27.218500232696535,28.06420009613037,28.606598491668702,0.04305321829659598,0.545492400582969,-0.02857142857142858,-0.05485543244429769,0.03237691312805402,42.49999955848431,-0.5025539037416777,-0.3372721780279127,-0.16528172571376504,0.025422247710357716,0.6832453877906798,1.0388322424282548,-0.21403772804018306,0.032663280168370216,PGC,,,,,,,,,,,,,,,,,,,,,,,,2025-10-31T02:34:47Z,us_all
UAMY,8.34,211.26,11.347999954223633,7.791199989318848,3.8804000002145767,0.29205206646747217,0.8622490632061484,-0.28900251678970934,0.11051929406260919,1.8175675828061544,40.728318383372596,0.4739176204600639,1.2443346125703154,-0.7704169921102515,0.22617781470359438,0.4773898386024888,16.038462420187084,,0.13468793244434202,UAMY,,,,,,,,,,,,,,,,,,,,,,,,2025-10-31T02:34:47Z,us_all
PBA,37.69,54.47,38.86599979400635,38.884000091552736,37.488934230804446,0.014725399984028675,0.5127619601208209,-0.0120577426152364,-0.05062977575826233,0.013171985315056478,30.246883782482314,-0.4316345094366625,-0.2989011265072358,-0.13273338292942666,0.2820639267430403,0.8954620691392805,1.1012302535050265,-0.06331009417707734,0.01718012651683253,PBA,,,,,,,,,,,,,,,,,,,,,,,,2025-10-31T02:34:47Z,us_all
XLE,87.49,1152.07,87.47950057983398,88.11056762695313,85.83136726379395,0.015397678976253153,0.782524334514857,-0.016634858228924077,-0.010741797279642973,0.030921841440787468,61.884804875145505,-0.09439612586481871,-0.18246688701438524,0.08807076114956652,0.5020082940530881,0.9293744442894698,1.1637151689339558,0.029146941144405414,0.010859162286315163,XLE,,,,,,,,,,,,,,,,,,,,,,,,2025-10-31T02:34:47Z,us_all
SPDW,43.58,197.15,43.386999893188474,42.75200004577637,39.04651361465454,0.008703207811883438,1.3913427903558264,0.0006889229510849137,0.00879632086583726,0.09497494136819773,72.00008646658131,0.3084617673009049,0.29892172613205564,0.009540041168849267,0.6118556374504007,0.9900045746902898,1.3573176611371531,0.24328889262293485,0.007457456501312764,SPDW,,,,,,,,,,,,,,,,,,,,,,,,2025-10-31T02:34:47Z,us_all
VIR,5.93,9.17,5.949000024795533,5.451200008392334,6.237474992275238,0.05774511363376725,0.854040029891401,0.025951490153189205,0.04770317812816982,0.17892635804970758,52.159462596557546,0.1739742219249516,0.20155053619639174,-0.02757631427144014,0.47911653153733147,0.47516026008411283,1.3855139106650085,-0.22076219128789076,0.041757694014522756,VIR,,,,,,,,,,,,,,,,,,,,,,,,2025-10-31T02:34:47Z,us_all
EOCT,31.42,0.97,31.204850101470946,30.49300006866455,28.059805030822755,0.007049869421728639,0.3562753036437247,0.002680757733907857,0.008441407341186258,0.11399092677165013,73.93554093769411,0.2739659573219626,0.2852833839113657,-0.011317426589403101,0.710066356950185,0.9949963884987184,1.2605922361941064,0.17806526193217498,0.005638270027279152,EOCT,,,,,,,,,,,,,,,,,,,,,,,,2025-10-31T02:34:47Z,us_all
SSK,27.37,19.54,30.938000202178955,32.174554405212405,,0.07016286112679551,1.6099344427634896,-0.07188874019460134,-0.23311846757117072,0.022091865567129387,35.625864226414635,-1.0462385630064688,-0.8876411739423902,-0.1585973890640786,0.16613774617974522,0.7184386443264439,1.101991327377004,,0.04244127707997088,SSK,,,,,,,,,,,,,,,,,,,,,,,,2025-10-31T02:34:47Z,us_all
PZA,23.32,18.81,23.263744926452638,22.8789005279541,22.47295512199402,0.0041923404317768115,1.3230908493449647,-0.0038445174359041934,0.011678191172024288,0.05714374648739784,69.96719683332458,0.13596728096968036,0.1593906026033899,-0.023423321633709554,0.609684218575045,0.9926828345478812,1.0759461745130634,0.01921473490354786,0.0013923017644252174,PZA,,,,,,,,,,,,,,,,,,,,,,,,2025-10-31T02:34:47Z,us_all
SYLD,66.98,4.23,67.93979949951172,68.5060060119629,65.34123090744019,0.014191875634138673,0.7987954671527062,-0.017557219618052455,-0.03236055799287629,0.05523826420143996,56.98214808432467,-0.1655123014023161,-0.13826079553008436,-0.02725150587223174,0.23466855654489846,0.8993359163758841,1.2255240079334058,-0.029536708729789196,0.010973135160249092,SYLD,,,,,,,,,,,,,,,,,,,,,,,,2025-10-31T02:34:47Z,us_all
