Ticker,Price,DollarVol($M),SMA20,SMA50,SMA200,ATR_PCT,RVOL,RET5,RET20,RET63,RSI_14,MACD,MACD_Signal,MACD_Histogram,BB_Position,High_52W_Ratio,Low_52W_Ratio,Momentum_12M,Volatility_21D,Name,Sector,Industry,MktCap($B),RevYoY,OpMarginTTM,OperatingMargins(info),ROE(info),ROA(info),EV_EBITDA,PE,PEG,FCF_Yield,PB,PS,DivYield,PayoutRatio,EPS_Growth_3Y,Revenue_Growth_3Y,EBITDA_Growth_3Y,Beta,ShortPercent,InsiderOwnership,InstitutionOwnership,CreatedAtUTC,Source
QBTX,90.96,106.53,98.31600017547608,62.04586681365967,,0.31481367948823624,0.6085627433567866,0.30877696524421094,0.2681475378344278,2.4673442771034844,50.275055994530106,3.7753854658075596,8.337367832114916,-4.561982366307356,0.42956151565077527,0.5747625056296051,12.871091016521426,,0.19189272020343792,QBTX,,,,,,,,,,,,,,,,,,,,,,,,2025-10-31T06:41:59Z,us_all
EIX,55.64,169.13,55.68883018493652,54.859256210327146,53.32116750717163,0.02430163850201377,0.9783418620373158,-0.028461691201091432,0.036769781922606715,0.06330858375547144,66.44858736879858,0.558320831608782,0.6889399707381043,-0.13061913912932233,0.4934405742627618,0.6666036580522495,1.1878719507914508,-0.29154311152714685,0.01754637175363592,EIX,,,,,,,,,,,,,,,,,,,,,,,,2025-10-31T06:41:59Z,us_all
ESNT,60.68,38.26,60.089000129699706,62.16460006713867,58.54627508163452,0.01805726493176554,0.8330425403673508,-0.0057348595956357995,-0.014295013783041322,0.07360226138923687,58.644855752326364,-0.4514254278598173,-0.5719497566164138,0.12052432875659647,0.6949507461141635,0.9266951312510959,1.1635963969025183,0.012400860358495525,0.011759745058434067,ESNT,,,,,,,,,,,,,,,,,,,,,,,,2025-10-31T06:41:59Z,us_all
BKD,9.25,25.03,8.639000082015992,8.1764000415802,6.810600011348725,0.024710415873288188,1.489061345158906,0.06077978402995843,0.09857481189850281,0.2155058919464461,72.9166225151528,0.22989997240997084,0.21217866429826315,0.01772130811170769,0.9730141954308543,1.0,2.0509976786172697,0.47763572872140925,0.026904259040813984,BKD,,,,,,,,,,,,,,,,,,,,,,,,2025-10-31T06:41:59Z,us_all
NABL,7.77,4.99,7.81850004196167,7.968800010681153,8.03880000114441,0.027054608603090946,0.9544856780458956,-0.02875000238418579,-0.018939405798291675,0.0025806427001953125,57.62712229694471,-0.006192514391820225,-0.01640935734553451,0.010216842953714285,0.4414869641678982,0.610849042280835,1.2491961805495664,-0.37889689538231053,0.02448853087319914,NABL,,,,,,,,,,,,,,,,,,,,,,,,2025-10-31T06:41:59Z,us_all
PRQR,2.72,1.69,2.645999991893768,2.379900004863739,2.0268499988317488,0.09527310879253777,0.4787468804416733,-0.03546095992902232,0.20888890160454654,0.30769236941309597,58.75706062486143,0.1405877213136102,0.15242117515977605,-0.011833453846165853,0.5775424460304426,0.6834170893404731,2.428571443776695,-0.21159420550257635,0.054741565063089644,PRQR,,,,,,,,,,,,,,,,,,,,,,,,2025-10-31T06:41:59Z,us_all
EIPI,19.61,4.09,19.59615135192871,19.568185997009277,19.049708223342897,0.012050262018310769,0.4013618490457466,-0.0020355729748203766,-0.0017880125487100829,0.011910107184075036,60.24961917110622,0.018870897978846557,0.01767363319525419,0.001197264783592368,0.5246984850076478,0.9877202746171646,1.144437400827387,0.1357627657882179,0.0063520705689069385,EIPI,,,,,,,,,,,,,,,,,,,,,,,,2025-10-31T06:41:59Z,us_all
PYXS,3.42,2.99,3.3045000076293944,2.429200015068054,1.497900008559227,0.09072681215046383,0.377403750049974,0.01183430783985151,0.5200000339084201,2.1090909110613105,43.00000154972059,0.2916397247550764,0.3529064166851466,-0.06126669193007023,0.575251365847146,0.7215190382777527,3.899658126233806,-0.10471200626678878,0.093141462857666,PYXS,,,,,,,,,,,,,,,,,,,,,,,,2025-10-31T06:41:59Z,us_all
PESI,14.01,3.03,12.30300006866455,11.170800037384033,9.98314998626709,0.056541241040766244,0.8364896073903002,0.0021459719333229987,0.44432994890370225,0.3204524676930456,84.60002017976008,1.0192806629914628,0.8642497783516493,0.15503088463981352,0.7475513234929241,0.9038709825085055,2.152073692213711,-0.032458517141769505,0.03156876971388719,PESI,,,,,,,,,,,,,,,,,,,,,,,,2025-10-31T06:41:59Z,us_all
MRVL,88.57,1427.66,87.2612678527832,78.55680435180665,76.82319465637207,0.03941193450246174,0.7347714889703316,0.07007373791217475,0.02817456135145635,0.19044524153512166,55.167597653747386,2.1690817783460545,2.4079946238448215,-0.238912845498767,0.6174038108061451,0.7044420812784156,1.79651963450746,0.046860454850865096,0.03198849164381878,MRVL,,,,,,,,,,,,,,,,,,,,,,,,2025-10-31T06:41:59Z,us_all
